ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Cleaned_Text,HelpfulnessRatio,ReviewLength,ReviewDate,ReviewYear,ReviewMonth,TextLength
B000SDKDM4,AD0QHM4W85S4Y,3,13,1,6/7/2011,Product lost in Transit! HELP Amazon!,"Tracking app. Indicates item has been received at warehouse near my house. It has been sitting there for nearly two weeks! How do I get it? I can't return it. I don't have it!<br /><br />Days later:<br />When I reviewed the tracking application today, there is a statement saying shipper LOST item. I have received no notice of this fact. There is no process for contacting anyone. How do I re-order? Get a refund? What's going on Amazon.com?",tracking app indicates item received warehouse near house sitting nearly two week get not return not itdays laterwhen reviewed tracking application today statement saying shipper lost item received no notice fact no process contacting anyone reorder get refund going amazoncom,0.230769231,78,6/7/2011,2011,6,442
B001OHX1ZY,ASUS7WVZXUC0Q,2,4,1,3/5/2011,Totally changes the taste  and texture of a smoothie,It really changes the taste too and texture of a milkshake / smoothie - almost feels like there is mud in the drink. Bob's Red Mill's Whey Protein is a much superior product when it comes to drinkability.,really change taste texture milkshake smoothie almost feel like mud drink bob red mill whey protein much superior product come drinkability,0.5,38,3/5/2011,2011,3,204
B0058AMY10,A3GJQ3W0T0KWEO,0,2,1,2/11/2012,USED to be my favorite chips,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :(",kettle brand chip used goodoily crunchy flavorful suspect company bought recipe changed worse no better big name brand chip try good health kettle style olive oil chip instead good kettle brand rip kettle brand chip,0,63,2/11/2012,2012,2,348
B0049J0FT4,A1SHHQSPOWR00F,0,1,1,9/25/2011,Disgusting,"This spread is sweetened by fruit juice, which is a tangy apple juice.  However, since the boysenberries already are sour, the two together are very sour and non-descript.  The consistency of the spread is very mushy, almost over processed. If you are looking for a healthy alternative to real jam, keep on looking.",spread sweetened fruit juice tangy apple juice however since boysenberry already sour two together sour nondescript consistency spread mushy almost processed looking healthy alternative real jam keep looking,0,53,9/25/2011,2011,9,315
B000BXUWN6,A2M5WP9BBML9CN,0,0,1,7/8/2012,STINKY pills - dogs hate the smell.  No noticeable improvement.....,"I rescued a female German Shepherd dog about 6 months before buying this product.  When she first came home, it became evident there was a problem.  Our vet diagnosed her with incontinence - which is surprisingly common for spayed female GSDs.  She is on medication, but still occasional leaks.  We bought these vitamins, and after using up the bottle was disappointed.<br /><br />The other negative is the smell.  They REEK - I didn't even like touching them.  My dog HATED the taste & would often try to spit it out.<br /><br />Wouldn't recommend.",rescued female german shepherd dog 6 month buying product first came home became evident problem vet diagnosed incontinence surprisingly common spayed female gsds medication still occasional leak bought vitamin using bottle disappointedthe negative smell reek not even like touching dog hated taste would often try spit outwould not recommend,0,93,7/8/2012,2012,7,549
B001TLY7A8,AAJ6Y6OGXWRHM,14,26,1,1/1/2010,WARNING!!  THIS IS DOG FOOD,"WARNING WARNING!!!!  This is DOG Food,  I fed my precious cat 10 cans of this, (he was not fond of it) before I realized it says DOG Food on the label in such tiny print!!!<br />I have used Weruva products before that my cats love, especially the Asian fish but Amazon was back ordered so I ordered this because Amazon says it is cat food --WRONG.  Buyer Beware!!  I don't own a dog so I guess the neighbor's dog will  enjoy some expensive food.",warning warning dog food fed precious cat 10 can not fond realized say dog food label tiny printi used weruva product cat love especially asian fish amazon back ordered ordered amazon say cat food wrong buyer beware not dog guess neighbor dog enjoy expensive food,0.538461538,84,1/1/2010,2010,1,445
B001BOVE54,A16QEMNEKR6H6C,6,7,1,2/2/2012,Do Not Purchase This Cat Food,"After eating wellness core, my cat has developed urinary crystals. Now I see that many pet owners have had the same problem. I am so upset that I did this to my cat. I chose it for the no grain/high protein formulation and instead of great nutrition I have fed him something that has caused pain and suffering.  This seems to be a well known issue from the numerous complaints I have now found. It should be removed from production until the formulation is corrected.",eating wellness core cat developed urinary crystal see many pet owner problem upset cat chose no grainhigh protein formulation instead great nutrition fed something caused pain suffering seems well known issue numerous complaint found removed production formulation corrected,0.857142857,85,2/2/2012,2012,2,467
B000G6RYOI,A2G2J06BDRF10R,1,1,1,4/11/2012,Chip lover,The chips that were delivered have little to no barbeque seasoning on them which makes them pretty bland.  I get seasoning on every third chip.  Keep in mind it is the seasoning that makes the chips worth buying.,chip delivered little no barbeque seasoning make pretty bland get seasoning every third chip keep mind seasoning make chip worth buying,1,38,4/11/2012,2012,4,212
B004UHL0IA,AP9MDYG2VOD8I,0,0,1,1/20/2012,Disgusting...,I agree with the other reviewer. I bought this from a local store because I could not wait to try it....the flavor sounded so good. What a letdown!!! I was choking after the first sip from the completely awful taste! Don't waste your money like I did.,agree reviewer bought local store could not wait try itthe flavor sounded good letdown choking first sip completely awful taste not waste money like,0,47,1/20/2012,2012,1,251
B003UHYN0I,A3QX84BEBQM7CW,0,0,1,8/31/2012,why would you put EGGS in sweet potatoes???,"Just make plain Sweet potatoes. I can;t buy these because my dog is highly allergic to Chicken, eggs and everything dairy.",make plain sweet potato cant buy dog highly allergic chicken egg everything dairy,0,21,8/31/2012,2012,8,122
B000FFS0AC,A2SC5FZGIK4M1,4,9,1,2/26/2008,Not What I Expected,"I have many problems with this product. First, the packaging was not airtight. Who knows how long it has been sitting in the warehouse for? Second, the label said nothing about being organic, so how do I know that the description on Amazon is accurate? Third, the tea does not even taste like Longjing Tea. This leads me to believe that this is an imitation and not true Longjing. It doesn't even taste good at all. Do not buy this product!",many problem product first packaging not airtight know long sitting warehouse second label said nothing organic know description amazon accurate third tea not even taste like longjing tea lead believe imitation not true longjing not even taste good not buy product,0.444444444,81,2/26/2008,2008,2,440
B0000TU8D0,A218MVVO4H3C3D,2,6,1,2/1/2008,Rubbery and chewy,I bought this to go with a cheese sampler for a party. It was inedible.,bought go cheese sampler party inedible,0.333333333,15,2/1/2008,2008,2,71
B000KV7ZGQ,A3MF0JCNZMOE3A,5,6,1,4/19/2010,BULLET PROOF? Maybe for rubber bullets...,"I have a 15-lb. schnauzer-mix puppy. She's easily bored, extremely destructive & likes puzzles. This looked perfect. It takes a bit of work to get food out so I knew this would occupy her for a while. The screw-on lid at the bottom of the jug was virtually seamless and very tight. When I ran my fingers over the seam before giving it to her I could barely feel it.<br /><br />I gave it to her at 8am before I went to work. I came home for lunch at 11:30 and she had COMPLETELY destroyed it! She located the seam and, somehow, wedged her teeth into it, worked her way around the circumference and pried the lid loose. She then chewed the lip off of the jug all the way around so the lid cannot be put back on it. She was lying there calmly and the food was all gone, so she had clearly long since finished all this in the 3.5 hours since I had given it to her.",15lb schnauzermix puppy easily bored extremely destructive like puzzle looked perfect take bit work get food knew would occupy screwon lid bottom jug virtually seamless tight ran finger seam giving could barely feel iti gave 8am went work came home lunch 1130 completely destroyed located seam somehow wedged teeth worked way around circumference pried lid loose chewed lip jug way around lid not put back lying calmly food gone clearly long since finished 35 hour since given,0.833333333,171,4/19/2010,2010,4,860
B000FKQD42,A15XIL1X4VY5W7,1,7,1,9/2/2009,Not good...,"Expected more from the brand. Love the regular Altoids and these were just not good. They are very ""spicy"" making it difficult to leave them in your mouth long enough for the candy to dissolve. They are not sweet at all. Got them to reduce morning sickness, and they just made it worse.",expected brand love regular altoids not good spicy making difficult leave mouth long enough candy dissolve not sweet got reduce morning sickness made worse,0.142857143,53,9/2/2009,2009,9,286
